s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL20263	12684830	chrom9	7101	LOC100892016	35872143	scaffold_21	2415
PL19069	17879284	chrom9	7152	LOC115928253	32246359	scaffold_21	2355
PL20580	27404837	chrom9	7302	LOC105438460	33922758	scaffold_21	2378
PL19214	20679355	chrom9	7196	LOC105438636	31295725	scaffold_5	3203
PL19343	25106050	chrom9	7268	LOC115929513	14509187	scaffold_5	2816
PL19595	30114860	chrom9	7330	LOC105438869	5513318	scaffold_5	2596
PL20471	20098674	chrom9	7187	LOC100890023	40289107	scaffold_2	4175
PL19882	9750070	chrom9	7068	LOC100891467	13751858	scaffold_3	4349
PL20749	26859165	chrom9	7293	LOC763475	24537096	scaffold_3	4479
PL20311	41422368	chrom9	7429	LOC584361	9715818	scaffold_3	4288
PL20110	15215032	chrom9	7130	LOC115920043	25578877	scaffold_7	5163
PL19712	30109863	chrom9	7329	LOC579149	28924065	scaffold_7	5232
PL19423	314883	chrom9	6973	LOC585375	3346076	scaffold_13	6092
PL19116	352942	chrom9	6974	LOC585332	3376729	scaffold_13	6093
PL20861	380863	chrom9	6975	LOC585357	3377205	scaffold_13	6094
PL19322	405265	chrom9	6976	LOC105439599	3408475	scaffold_13	6095
PL20397	450067	chrom9	6977	LOC594425	3411889	scaffold_13	6096
PL20164	585122	chrom9	6978	LOC582071	3523979	scaffold_13	6097
PL19075	638375	chrom9	6979	LOC594470	3542960	scaffold_13	6098
PL19603	684401	chrom9	6980	LOC105446419	3575200	scaffold_13	6099
PL19280	1180385	chrom9	6981	LOC581063	3676070	scaffold_13	6100
PL20160	1276955	chrom9	6982	LOC580996	3744917	scaffold_13	6101
PL19716	1372255	chrom9	6983	LOC579858	3844912	scaffold_13	6102
PL19985	1388146	chrom9	6984	LOC755742	349251	scaffold_13	6052
PL19778	1428707	chrom9	6985	LOC591310	318362	scaffold_13	6051
PL20757	1447286	chrom9	6986	LOC591407	221999	scaffold_13	6049
PL19436	1473060	chrom9	6987	LOC100888538	153593	scaffold_13	6048
PL19096	1727256	chrom9	6988	LOC100892823	122615	scaffold_13	6047
PL19342	2027729	chrom9	6989	LOC105447429	7560194	scaffold_13	6149
PL19956	2109617	chrom9	6990	LOC591243	372856	scaffold_13	6053
PL20046	2177261	chrom9	6991	LOC579907	860908	scaffold_13	6062
PL20299	2199697	chrom9	6992	LOC756594	846116	scaffold_13	6061
PL19895	2233030	chrom9	6993	LOC574949	829264	scaffold_13	6060
PL19488	2247492	chrom9	6994	LOC115923349	824127	scaffold_13	6059
PL20380	2250205	chrom9	6995	LOC588308	810651	scaffold_13	6057
PL19052	2260072	chrom9	6996	LOC590700	810960	scaffold_13	6058
PL19672	2589512	chrom9	6997	LOC100890316	658871	scaffold_13	6056
PL19383	2826120	chrom9	6998	LOC105442083	634941	scaffold_13	6055
PL19678	3120322	chrom9	6999	LOC576586	24256954	scaffold_13	6366
PL19626	3195529	chrom9	7000	LOC100892847	24153411	scaffold_13	6365
PL19827	3309120	chrom9	7001	LOC576792	24073243	scaffold_13	6364
PL19276	3347794	chrom9	7002	LOC100893201	24028719	scaffold_13	6363
PL20436	3374090	chrom9	7003	LOC753918	24017245	scaffold_13	6362
PL20277	3684844	chrom9	7004	LOC576990	24011489	scaffold_13	6361
PL20229	3684873	chrom9	7005	LOC754815	23987882	scaffold_13	6360
PL20134	3737947	chrom9	7006	LOC587708	23952274	scaffold_13	6359
PL20127	3744962	chrom9	7007	LOC115923326	23948395	scaffold_13	6358
PL19596	3771503	chrom9	7008	LOC763046	23916707	scaffold_13	6356
PL20029	4266267	chrom9	7011	LOC754268	36579689	scaffold_13	6492
PL20269	4268771	chrom9	7012	LOC582503	36723778	scaffold_13	6495
PL19279	4346779	chrom9	7013	LOC593803	36812073	scaffold_13	6496
PL19044	4358659	chrom9	7014	LOC100888271	36464076	scaffold_13	6491
PL20362	4505862	chrom9	7015	LOC100888880	36385390	scaffold_13	6490
PL20747	4571138	chrom9	7016	LOC100888805	36366409	scaffold_13	6489
PL20449	4694446	chrom9	7018	LOC115923294	35549728	scaffold_13	6476
PL19433	4802617	chrom9	7019	LOC115923154	35533889	scaffold_13	6475
PL19462	4870085	chrom9	7020	LOC594829	35499763	scaffold_13	6474
PL19644	4944751	chrom9	7021	LOC580626	35395679	scaffold_13	6473
PL20011	5107467	chrom9	7022	LOC577596	35262433	scaffold_13	6472
PL19949	5188858	chrom9	7023	LOC100889941	35178027	scaffold_13	6471
PL19907	5228785	chrom9	7024	LOC583574	35162616	scaffold_13	6470
PL20385	5363106	chrom9	7025	LOC580346	35055040	scaffold_13	6469
PL20806	5663182	chrom9	7026	LOC764103	35658870	scaffold_13	6479
PL20126	5702168	chrom9	7027	LOC579122	35637796	scaffold_13	6478
PL19068	5725572	chrom9	7028	LOC594795	35633773	scaffold_13	6477
PL18983	5950219	chrom9	7029	LOC115923280	31840430	scaffold_13	6437
PL19079	6049743	chrom9	7030	LOC590313	30960006	scaffold_13	6431
PL19696	6102860	chrom9	7031	LOC586131	30929619	scaffold_13	6430
PL19798	6114530	chrom9	7032	LOC100892853	30920754	scaffold_13	6428
PL20156	6115519	chrom9	7033	LOC594548	30920783	scaffold_13	6429
PL19284	6448989	chrom9	7034	LOC582925	13772907	scaffold_13	6223
PL20328	6449367	chrom9	7035	LOC100893438	13772877	scaffold_13	6222
PL19476	6552955	chrom9	7036	LOC578046	13643855	scaffold_13	6221
PL19655	6614060	chrom9	7037	LOC756169	13597439	scaffold_13	6220
PL19744	6635304	chrom9	7038	LOC577898	13576808	scaffold_13	6219
PL19001	6647992	chrom9	7039	LOC593594	13568265	scaffold_13	6218
PL19593	6709150	chrom9	7040	LOC763085	13524915	scaffold_13	6217
PL19632	6761752	chrom9	7041	LOC105444466	13034164	scaffold_13	6216
PL20549	7331905	chrom9	7042	LOC576560	12938572	scaffold_13	6215
PL20317	7369437	chrom9	7043	LOC754700	12858434	scaffold_13	6214
PL19820	7385657	chrom9	7044	LOC577952	12848032	scaffold_13	6213
PL20536	7402970	chrom9	7045	LOC586467	12831308	scaffold_13	6212
PL20018	7486030	chrom9	7046	LOC100891741	17848123	scaffold_13	6283
PL19113	7508916	chrom9	7047	LOC100891678	17842703	scaffold_13	6282
PL19928	7522234	chrom9	7048	SFK1	17809539	scaffold_13	6281
PL19289	7570954	chrom9	7049	LOC756415	17692818	scaffold_13	6279
PL19566	7746984	chrom9	7050	LOC576757	17689355	scaffold_13	6278
PL20261	7789176	chrom9	7051	LOC576958	17661969	scaffold_13	6277
PL20883	7796265	chrom9	7052	LOC100888726	17646961	scaffold_13	6276
PL19242	7859206	chrom9	7053	LOC100890665	17610483	scaffold_13	6275
PL20840	7921353	chrom9	7054	LOC589551	17569040	scaffold_13	6274
PL19612	7974269	chrom9	7055	LOC105439795	17521435	scaffold_13	6273
PL19353	8071252	chrom9	7057	LOC755397	17459760	scaffold_13	6272
PL19108	8388997	chrom9	7058	LOC588557	17361624	scaffold_13	6270
PL20441	8930157	chrom9	7060	LOC764523	17026189	scaffold_13	6269
PL19877	9149471	chrom9	7061	LOC105438443	16922388	scaffold_13	6266
PL19704	9157161	chrom9	7062	LOC576658	16891587	scaffold_13	6265
PL19367	9267913	chrom9	7064	LOC100890130	16629475	scaffold_13	6262
PL18970	9350529	chrom9	7065	LOC100888678	16332522	scaffold_13	6261
PL20721	9495369	chrom9	7066	LOC587169	16887851	scaffold_13	6264
PL20622	9555030	chrom9	7067	LOC100890089	16800162	scaffold_13	6263
PL19006	9971880	chrom9	7069	LOC592291	34996901	scaffold_13	6468
PL19128	10005816	chrom9	7070	LOC756574	34958538	scaffold_13	6467
PL19763	10106681	chrom9	7071	LOC589060	34923586	scaffold_13	6466
PL19309	10146131	chrom9	7072	LOC590249	34821004	scaffold_13	6465
PL20215	10155985	chrom9	7073	LOC581974	34792825	scaffold_13	6464
PL19431	10180287	chrom9	7074	LOC762820	34731837	scaffold_13	6462
PL20521	10191338	chrom9	7075	gcm	34773540	scaffold_13	6463
PL20804	10327927	chrom9	7076	LOC580183	34665919	scaffold_13	6461
PL20508	10609802	chrom9	7077	LOC584966	34397206	scaffold_13	6458
PL19345	10761485	chrom9	7078	LOC584982	34383497	scaffold_13	6457
PL20556	10784179	chrom9	7079	LOC115923290	34366967	scaffold_13	6456
PL20228	11022587	chrom9	7080	LOC586788	32671746	scaffold_13	6448
PL19728	11024514	chrom9	7081	LOC100893417	33636821	scaffold_13	6453
PL19650	11072770	chrom9	7082	LOC105442244	32649387	scaffold_13	6447
PL20296	11076347	chrom9	7083	LOC585729	32872463	scaffold_13	6451
PL19994	11263001	chrom9	7085	LOC586439	32609031	scaffold_13	6446
PL20189	11292866	chrom9	7086	LOC585265	32554595	scaffold_13	6445
PL20846	11323817	chrom9	7087	LOC588613	32530790	scaffold_13	6444
PL20240	11352924	chrom9	7088	LOC100890949	5079602	scaffold_13	6118
PL20809	11833381	chrom9	7089	LOC115923365	4819288	scaffold_13	6117
PL20141	11918813	chrom9	7090	LOC576903	3138643	scaffold_13	6091
PL20458	12040720	chrom9	7091	LOC582721	2998326	scaffold_13	6090
PL20645	12076421	chrom9	7092	LOC582692	2986664	scaffold_13	6089
PL19142	12322353	chrom9	7093	LOC763111	2807608	scaffold_13	6088
PL19579	12401270	chrom9	7094	LOC579258	2741545	scaffold_13	6087
PL20060	12432633	chrom9	7095	LOC100891205	2636155	scaffold_13	6086
PL20286	12449166	chrom9	7096	LOC105439057	2620393	scaffold_13	6085
PL19399	12530131	chrom9	7097	LOC100891881	2555067	scaffold_13	6084
PL20244	12564398	chrom9	7098	LOC100891812	2534050	scaffold_13	6083
PL20587	12634295	chrom9	7099	LOC100891736	2495237	scaffold_13	6082
PL19619	12647299	chrom9	7100	LOC105439056	2445703	scaffold_13	6081
PL19641	13001478	chrom9	7102	LOC100890939	2290697	scaffold_13	6080
PL20550	13018588	chrom9	7103	LOC100891159	2272642	scaffold_13	6079
PL20196	13084231	chrom9	7104	LOC588154	2230797	scaffold_13	6078
PL20650	13206064	chrom9	7105	LOC115918552	2129349	scaffold_13	6077
PL19962	13219921	chrom9	7106	LOC752077	2100280	scaffold_13	6076
PL19271	13247339	chrom9	7107	LOC100889120	2069227	scaffold_13	6075
PL20236	13269285	chrom9	7108	LOC756318	2044081	scaffold_13	6074
PL19551	13292611	chrom9	7109	LOC105438315	2043031	scaffold_13	6073
PL20410	13318719	chrom9	7110	LOC100890395	1999354	scaffold_13	6072
PL19651	13381691	chrom9	7111	LOC581911	1926363	scaffold_13	6071
PL20395	13469015	chrom9	7112	LOC754150	1904982	scaffold_13	6070
PL19093	13518540	chrom9	7113	LOC764790	1830164	scaffold_13	6069
PL19107	13793296	chrom9	7114	LOC100888624	1453033	scaffold_13	6068
PL19413	13879686	chrom9	7115	LOC115922931	1297201	scaffold_13	6067
PL20839	14196516	chrom9	7116	LOC100890298	952920	scaffold_13	6063
PL19721	14285261	chrom9	7117	LOC105440584	389704	scaffold_13	6054
PL20260	14291898	chrom9	7118	LOC100890058	4007181	scaffold_13	6104
PL20672	14367734	chrom9	7119	LOC588760	4074981	scaffold_13	6107
PL19923	14368012	chrom9	7120	LOC752406	4074749	scaffold_13	6106
PL19878	14408051	chrom9	7121	LOC100890646	4116806	scaffold_13	6108
PL20558	14413325	chrom9	7122	LOC115922948	4123692	scaffold_13	6109
PL19715	14445236	chrom9	7123	LOC100890496	4145440	scaffold_13	6110
PL19051	14449841	chrom9	7124	LOC589137	4147338	scaffold_13	6111
PL19098	14738153	chrom9	7125	LOC754270	4218814	scaffold_13	6112
PL19620	14741716	chrom9	7126	LOC591814	4223524	scaffold_13	6113
PL19126	14956731	chrom9	7127	LOC582631	4375076	scaffold_13	6114
PL19338	15113254	chrom9	7128	LOC756550	4542634	scaffold_13	6115
PL19875	15169748	chrom9	7129	LOC105440064	4616197	scaffold_13	6116
PL20776	15486538	chrom9	7132	LOC105441767	5984803	scaffold_13	6130
PL19518	15594915	chrom9	7133	LOC763165	6004571	scaffold_13	6131
PL19290	15686672	chrom9	7134	LOC582005	36066298	scaffold_13	6484
PL19912	15768593	chrom9	7135	LOC593243	36127497	scaffold_13	6485
PL19303	15865614	chrom9	7136	LOC578799	36021080	scaffold_13	6483
PL20485	15900209	chrom9	7137	LOC588873	36002776	scaffold_13	6482
PL19494	15931148	chrom9	7138	HDAC1	35963484	scaffold_13	6481
PL19780	16509081	chrom9	7141	LOC115918246	35803816	scaffold_13	6480
PL19540	16619245	chrom9	7142	LOC752079	19344023	scaffold_13	6298
PL19201	16766942	chrom9	7144	LOC592619	18223462	scaffold_13	6286
PL20836	17096634	chrom9	7145	LOC115923032	18277101	scaffold_13	6287
PL19291	17513026	chrom9	7147	LOC115923034	18678073	scaffold_13	6289
PL20803	17611977	chrom9	7150	LOC587682	18760376	scaffold_13	6290
PL19796	17781111	chrom9	7151	LOC592630	11856818	scaffold_13	6201
PL20552	17960174	chrom9	7154	LOC590529	18876411	scaffold_13	6291
PL20374	17992772	chrom9	7156	LOC578876	19019198	scaffold_13	6293
PL20064	18014311	chrom9	7157	LOC591840	19117682	scaffold_13	6294
PL19228	18075470	chrom9	7158	LOC754128	19194060	scaffold_13	6295
PL19174	18138640	chrom9	7161	LOC589801	19200955	scaffold_13	6296
PL20247	18158579	chrom9	7162	LOC594572	19220164	scaffold_13	6297
PL20430	18270858	chrom9	7164	LOC100888657	19475359	scaffold_13	6299
PL19262	18325767	chrom9	7165	LOC105444780	19690141	scaffold_13	6300
PL20185	18470585	chrom9	7166	LOC105444778	19707039	scaffold_13	6302
PL19874	18598728	chrom9	7167	LOC105439617	20030773	scaffold_13	6303
PL19274	18625398	chrom9	7168	LOC575080	20033067	scaffold_13	6304
PL20484	18654299	chrom9	7169	LOC575151	20061415	scaffold_13	6305
PL19324	18666053	chrom9	7170	LOC100888138	20126263	scaffold_13	6306
PL19349	18704485	chrom9	7171	LOC581896	20149915	scaffold_13	6307
PL19944	18726525	chrom9	7172	LOC581854	20171960	scaffold_13	6308
PL20577	18726691	chrom9	7173	LOC581807	20172242	scaffold_13	6309
PL19885	19311876	chrom9	7175	LOC591684	12717350	scaffold_13	6211
PL19394	19343346	chrom9	7176	LOC100893762	12665187	scaffold_13	6210
PL19016	19370571	chrom9	7177	LOC762680	12630142	scaffold_13	6209
PL20292	19382849	chrom9	7178	LOC577178	12623165	scaffold_13	6208
PL19141	19499561	chrom9	7179	LOC577118	12550267	scaffold_13	6207
PL19132	19675870	chrom9	7180	LOC100892246	12312984	scaffold_13	6206
PL20793	19677022	chrom9	7181	LOC588497	12303148	scaffold_13	6205
PL19391	19709988	chrom9	7182	LOC105438793	12100048	scaffold_13	6203
PL20426	19736412	chrom9	7183	LOC591372	12131156	scaffold_13	6204
PL19705	19756339	chrom9	7184	LOC588851	31262018	scaffold_13	6433
PL19133	19838457	chrom9	7185	LOC583780	31200704	scaffold_13	6432
PL20256	19843014	chrom9	7186	LOC100889514	31882520	scaffold_13	6438
PL19953	20117487	chrom9	7188	LOC592686	14061423	scaffold_13	6224
PL19062	20146506	chrom9	7189	LOC100893326	14080970	scaffold_13	6225
PL20021	20217508	chrom9	7190	LOC764214	14122858	scaffold_13	6226
PL20554	20279530	chrom9	7191	LOC587688	14224332	scaffold_13	6227
PL20461	20307596	chrom9	7192	LOC580466	14233370	scaffold_13	6228
PL19957	20352542	chrom9	7193	LOC105443071	14281487	scaffold_13	6229
PL19611	20357554	chrom9	7194	LOC105443015	14283481	scaffold_13	6230
PL20076	20529956	chrom9	7195	LOC115923340	34610707	scaffold_13	6460
PL20050	20775213	chrom9	7197	LOC105441081	14689649	scaffold_13	6232
PL20027	20816768	chrom9	7198	LOC105444996	14751673	scaffold_13	6233
PL19618	20825652	chrom9	7199	LOC105444980	14756770	scaffold_13	6234
PL19435	20889255	chrom9	7200	LOC591618	14786116	scaffold_13	6235
PL19269	20999550	chrom9	7201	LOC100891625	14861256	scaffold_13	6236
PL20217	21082374	chrom9	7202	LOC115918560	15151637	scaffold_13	6240
PL20447	21115657	chrom9	7203	LOC590450	15185104	scaffold_13	6242
PL20300	21125494	chrom9	7204	LOC574708	15184984	scaffold_13	6241
PL20033	21149525	chrom9	7205	LOC590474	15021160	scaffold_13	6237
PL19251	21163169	chrom9	7206	LOC582428	15038347	scaffold_13	6238
PL20023	21166168	chrom9	7207	LOC115918139	15238981	scaffold_13	6243
PL19773	21212322	chrom9	7208	LOC591383	15071624	scaffold_13	6239
PL19450	21240841	chrom9	7209	LOC586117	15275198	scaffold_13	6244
PL19307	21265775	chrom9	7210	LOC594465	15285251	scaffold_13	6245
PL20635	21298547	chrom9	7211	LOC591786	15310015	scaffold_13	6246
PL19293	21467879	chrom9	7212	LOC587141	15455439	scaffold_13	6247
PL20276	21618795	chrom9	7213	LOC100890726	15879928	scaffold_13	6250
PL19893	21664180	chrom9	7214	LOC590887	15887818	scaffold_13	6251
PL19711	21771533	chrom9	7215	LOC105440894	15916905	scaffold_13	6253
PL19709	21810058	chrom9	7216	LOC756334	15979420	scaffold_13	6254
PL19467	21880097	chrom9	7217	LOC587772	15980136	scaffold_13	6255
PL19592	21912125	chrom9	7218	LOC100891038	16008469	scaffold_13	6256
PL19582	21922978	chrom9	7219	LOC105436929	16014104	scaffold_13	6257
PL19732	22078189	chrom9	7220	LOC581274	16170450	scaffold_13	6258
PL19516	22101531	chrom9	7221	LOC105436927	16261612	scaffold_13	6259
PL20561	22111864	chrom9	7222	LOC575085	16295792	scaffold_13	6260
PL20644	22131567	chrom9	7223	LOC578188	7836240	scaffold_13	6150
PL20817	22160228	chrom9	7224	LOC576799	7856276	scaffold_13	6151
PL20301	22262659	chrom9	7225	LOC754893	7963240	scaffold_13	6152
PL20825	22309426	chrom9	7226	LOC587463	8007395	scaffold_13	6153
PL19915	22350815	chrom9	7227	LOC100891112	8101931	scaffold_13	6154
PL20095	22426216	chrom9	7228	LOC105443096	10665965	scaffold_13	6182
PL20290	22468053	chrom9	7229	LOC105441243	10875533	scaffold_13	6188
PL19463	22503886	chrom9	7230	LOC580840	10832936	scaffold_13	6187
PL20576	22504406	chrom9	7231	LOC100891860	10832598	scaffold_13	6186
PL20098	22538519	chrom9	7232	LOC580945	10788436	scaffold_13	6185
PL20816	22541757	chrom9	7233	LOC581134	10788312	scaffold_13	6184
PL19585	22649893	chrom9	7234	LOC100891463	10772338	scaffold_13	6183
PL20017	22751502	chrom9	7235	LOC100888465	9843525	scaffold_13	6176
PL20889	22787950	chrom9	7236	LOC763770	10335005	scaffold_13	6181
PL19811	22921794	chrom9	7237	LOC115918556	10280512	scaffold_13	6180
PL20434	23059586	chrom9	7238	LOC100889540	10178705	scaffold_13	6179
PL20388	23386003	chrom9	7239	LOC588560	9522789	scaffold_13	6174
PL19940	23436443	chrom9	7240	LOC115923170	9491002	scaffold_13	6173
PL19278	23477064	chrom9	7241	LOC753960	11421561	scaffold_13	6194
PL19604	23494535	chrom9	7242	LOC115923374	8738266	scaffold_13	6167
PL19043	23611599	chrom9	7243	LOC105442836	8697279	scaffold_13	6166
PL19633	23916800	chrom9	7244	LOC100893316	9270782	scaffold_13	6172
PL20631	23977606	chrom9	7245	LOC585781	9248319	scaffold_13	6171
PL19714	24031955	chrom9	7246	LOC756176	8609712	scaffold_13	6165
PL20675	24038599	chrom9	7247	LOC115922979	9191506	scaffold_13	6170
PL20131	24095796	chrom9	7248	LOC588527	8545550	scaffold_13	6164
PL19660	24121285	chrom9	7249	LOC115922977	9124457	scaffold_13	6169
PL20105	24147512	chrom9	7250	LOC590215	9086922	scaffold_13	6168
PL19600	24149364	chrom9	7251	LOC105440239	8403649	scaffold_13	6161
PL19339	24199233	chrom9	7252	LOC584566	8354966	scaffold_13	6160
PL20659	24199476	chrom9	7253	LOC587746	8354799	scaffold_13	6159
PL19047	24324021	chrom9	7254	LOC576722	8311806	scaffold_13	6158
PL20035	24353878	chrom9	7255	LOC105436423	8280932	scaffold_13	6157
PL20072	24429818	chrom9	7257	LOC105446398	8231960	scaffold_13	6156
PL20584	24526181	chrom9	7258	LOC576222	8493925	scaffold_13	6162
PL20720	24554509	chrom9	7259	LOC105444338	8210212	scaffold_13	6155
PL20615	24803774	chrom9	7260	LOC754396	11162505	scaffold_13	6189
PL20678	24817526	chrom9	7261	LOC100892034	11204295	scaffold_13	6190
PL20700	24869998	chrom9	7262	LOC593068	11252584	scaffold_13	6191
PL19190	24924241	chrom9	7263	LOC584046	11319468	scaffold_13	6192
PL19053	24948839	chrom9	7264	LOC586036	11353800	scaffold_13	6193
PL19876	24959214	chrom9	7265	LOC589596	11435313	scaffold_13	6195
PL20159	25041856	chrom9	7266	LOC589569	11563474	scaffold_13	6196
PL20026	25042525	chrom9	7267	LOC583308	11564232	scaffold_13	6197
PL19041	25121066	chrom9	7269	LOC587327	11649268	scaffold_13	6198
PL20092	25346497	chrom9	7272	LOC100892548	25059107	scaffold_13	6375
PL20408	25369982	chrom9	7273	LOC100892771	25003815	scaffold_13	6374
PL19326	25395525	chrom9	7274	LOC100892467	24991560	scaffold_13	6373
PL19178	25452336	chrom9	7275	LOC582811	24949468	scaffold_13	6372
PL20425	25472956	chrom9	7276	LOC577828	24945965	scaffold_13	6371
PL20384	25619131	chrom9	7277	LOC115923327	24801569	scaffold_13	6369
PL20172	25680263	chrom9	7278	LOC580469	24511261	scaffold_13	6367
PL18982	25745921	chrom9	7279	LOC590332	23885382	scaffold_13	6355
PL19212	25803086	chrom9	7280	LOC575247	23775160	scaffold_13	6354
PL19336	25968865	chrom9	7281	LOC575398	23183516	scaffold_13	6351
PL19292	25973864	chrom9	7282	LOC762916	23178082	scaffold_13	6350
PL20826	25985535	chrom9	7283	LOC591069	23171314	scaffold_13	6349
PL20038	26037726	chrom9	7284	LOC100889305	23137480	scaffold_13	6348
PL19157	26077479	chrom9	7285	LOC105444871	23650564	scaffold_13	6353
PL20888	26147571	chrom9	7286	LOC105444479	22236220	scaffold_13	6335
PL19947	26278212	chrom9	7287	LOC105437137	23078775	scaffold_13	6347
PL19933	26533227	chrom9	7289	LOC100889559	36657328	scaffold_13	6494
PL19653	26567927	chrom9	7290	LOC763780	36601113	scaffold_13	6493
PL19438	26729436	chrom9	7291	LOC584048	5807165	scaffold_13	6127
PL19918	26891847	chrom9	7294	LOC584440	22711298	scaffold_13	6340
PL20465	26930080	chrom9	7295	LOC584418	22740746	scaffold_13	6341
PL19341	27218805	chrom9	7297	LOC588654	22822468	scaffold_13	6342
PL20031	27304245	chrom9	7298	SFK5	22885115	scaffold_13	6343
PL20090	27339085	chrom9	7299	LOC586215	22888322	scaffold_13	6344
PL20868	27368120	chrom9	7300	LOC756255	22916801	scaffold_13	6345
PL20588	27368450	chrom9	7301	LOC586170	22917016	scaffold_13	6346
PL19975	27584888	chrom9	7303	LOC584463	22645939	scaffold_13	6337
PL19684	27608977	chrom9	7304	LOC105439615	22085260	scaffold_13	6334
PL19151	27685320	chrom9	7305	LOC580997	22010935	scaffold_13	6333
PL20838	27702326	chrom9	7306	LOC585736	21833488	scaffold_13	6332
PL19482	27708977	chrom9	7307	LOC100888377	21803364	scaffold_13	6331
PL19976	27740831	chrom9	7308	LOC100893748	21767635	scaffold_13	6330
PL20002	27770797	chrom9	7309	LOC105439774	21741035	scaffold_13	6329
PL20712	27833261	chrom9	7310	LOC577341	21726340	scaffold_13	6328
PL20847	27892933	chrom9	7311	LOC105439665	20268235	scaffold_13	6310
PL20553	27923489	chrom9	7312	LOC587543	20285406	scaffold_13	6311
PL19135	28027279	chrom9	7313	LOC589388	20358119	scaffold_13	6312
PL19401	28060873	chrom9	7314	LOC582890	20439882	scaffold_13	6313
