s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC590516	14983770	scaffold_13	6575	L_var_25452	22393922	chr17	12594
LOC590474	15021160	scaffold_13	6576	L_var_25453	22422701	chr17	12595
LOC582428	15038347	scaffold_13	6577	L_var_25454	22450603	chr17	12596
LOC115918560	15151637	scaffold_13	6578	L_var_25450	22352606	chr17	12592
LOC115918139	15238981	scaffold_13	6579	L_var_25457	22479429	chr17	12597
LOC586143	15264368	scaffold_13	6580	L_var_25458	22507285	chr17	12598
LOC586117	15275198	scaffold_13	6581	L_var_25459	22523444	chr17	12599
LOC594465	15285251	scaffold_13	6582	L_var_25460	22528006	chr17	12600
LOC579079	15302202	scaffold_13	6583	L_var_25461	22558664	chr17	12601
LOC587141	15455439	scaffold_13	6584	L_var_25096	11452062	chr17	12442
LOC100890726	15879928	scaffold_13	6585	L_var_25097	11633371	chr17	12443
LOC590887	15887818	scaffold_13	6586	L_var_25098	11635983	chr17	12444
LOC105440896	15903225	scaffold_13	6587	L_var_25661	28538120	chr17	12691
LOC105440894	15916905	scaffold_13	6588	L_var_25669	28806976	chr17	12696
LOC756334	15979420	scaffold_13	6589	L_var_25086	11151473	chr17	12437
LOC587772	15980136	scaffold_13	6590	L_var_25087	11161247	chr17	12438
LOC105436929	16014104	scaffold_13	6591	L_var_25072	10662097	chr17	12431
LOC581274	16170450	scaffold_13	6592	L_var_25071	10625876	chr17	12430
LOC105436927	16261612	scaffold_13	6593	L_var_25069	10593981	chr17	12429
LOC575085	16295792	scaffold_13	6594	L_var_25068	10578418	chr17	12428
LOC100888678	16332522	scaffold_13	6595	L_var_25067	10558269	chr17	12427
LOC105442024	16362661	scaffold_13	6596	L_var_25064	10523958	chr17	12426
LOC115923204	16377282	scaffold_13	6597	L_var_25063	10487192	chr17	12425
LOC100890130	16629475	scaffold_13	6598	L_var_25062	10437028	chr17	12424
LOC100890089	16800162	scaffold_13	6599	L_var_25059	10134096	chr17	12423
LOC100889906	16818139	scaffold_13	6600	L_var_25058	10101888	chr17	12422
LOC587169	16887851	scaffold_13	6601	L_var_25056	10039572	chr17	12421
LOC576658	16891587	scaffold_13	6602	L_var_25055	10036326	chr17	12420
LOC105438443	16922388	scaffold_13	6603	L_var_25054	9994003	chr17	12419
LOC591232	16937631	scaffold_13	6604	L_var_25053	9978498	chr17	12418
LOC764523	17026189	scaffold_13	6606	L_var_25075	10893725	chr17	12432
LOC105438948	17253878	scaffold_13	6607	L_var_25047	9541865	chr17	12414
LOC755397	17459760	scaffold_13	6608	L_var_24862	4195521	chr17	12299
LOC115923206	17502437	scaffold_13	6609	L_var_24863	4206054	chr17	12300
LOC105439795	17521435	scaffold_13	6610	L_var_24864	4225824	chr17	12301
LOC100888879	17544863	scaffold_13	6611	L_var_24865	4244444	chr17	12302
LOC589551	17569040	scaffold_13	6612	L_var_24866	4249655	chr17	12303
LOC100890665	17610483	scaffold_13	6613	L_var_24867	4275273	chr17	12304
LOC100888726	17646961	scaffold_13	6614	L_var_24868	4329512	chr17	12305
LOC576958	17661969	scaffold_13	6615	L_var_24869	4352476	chr17	12306
LOC576757	17689355	scaffold_13	6616	L_var_24870	4389561	chr17	12307
LOC756415	17692818	scaffold_13	6617	L_var_24871	4392001	chr17	12308
SFK1	17809539	scaffold_13	6619	L_var_24872	4413158	chr17	12309
LOC100891741	17848123	scaffold_13	6620	L_var_24874	4470125	chr17	12310
LOC115923029	18010200	scaffold_13	6621	L_var_24879	4571303	chr17	12314
LOC592086	18057998	scaffold_13	6622	L_var_24882	4727581	chr17	12316
LOC593521	18202687	scaffold_13	6623	L_var_25569	25601877	chr17	12652
LOC592619	18223462	scaffold_13	6624	L_var_25567	25571421	chr17	12650
LOC115923032	18277101	scaffold_13	6625	L_var_25566	25518840	chr17	12649
LOC115923320	18280023	scaffold_13	6626	L_var_25565	25506676	chr17	12648
LOC578626	18748169	scaffold_13	6627	L_var_25560	24988023	chr17	12643
LOC587682	18760376	scaffold_13	6628	L_var_25561	24990972	chr17	12644
LOC590529	18876411	scaffold_13	6629	L_var_25553	24817343	chr17	12641
LOC578876	19019198	scaffold_13	6630	L_var_25551	24770321	chr17	12640
LOC756999	19114340	scaffold_13	6631	L_var_25548	24724606	chr17	12639
LOC591840	19117682	scaffold_13	6632	L_var_25547	24720842	chr17	12638
LOC754128	19194060	scaffold_13	6633	L_var_25546	24619337	chr17	12637
LOC589801	19200955	scaffold_13	6634	L_var_25545	24612044	chr17	12636
LOC594572	19220164	scaffold_13	6635	L_var_25544	24574037	chr17	12635
LOC752079	19344023	scaffold_13	6636	L_var_25527	24318659	chr17	12632
LOC100888657	19475359	scaffold_13	6637	L_var_25541	24518946	chr17	12633
LOC115923218	19556572	scaffold_13	6638	L_var_25524	24263440	chr17	12631
LOC105438136	19577056	scaffold_13	6639	L_var_25512	24074452	chr17	12630
LOC576326	19696228	scaffold_13	6641	L_var_25501	23841675	chr17	12629
LOC105444778	19707039	scaffold_13	6642	L_var_25500	23824302	chr17	12628
LOC105444779	19750419	scaffold_13	6643	L_var_25499	23790046	chr17	12627
LOC115918563	19801406	scaffold_13	6644	L_var_25498	23768696	chr17	12626
LOC577581	19825159	scaffold_13	6645	L_var_25497	23762114	chr17	12625
LOC105440110	19863130	scaffold_13	6646	L_var_25487	23623983	chr17	12623
LOC105439617	20030773	scaffold_13	6649	L_var_25486	23581999	chr17	12621
LOC575080	20033067	scaffold_13	6650	L_var_25485	23556433	chr17	12620
LOC575151	20061415	scaffold_13	6651	L_var_25484	23527636	chr17	12619
LOC757196	20075460	scaffold_13	6652	L_var_25483	23505741	chr17	12618
LOC581896	20149915	scaffold_13	6653	L_var_25482	23455504	chr17	12617
LOC581854	20171960	scaffold_13	6654	L_var_25481	23424777	chr17	12616
LOC581807	20172242	scaffold_13	6655	L_var_25480	23424527	chr17	12615
LOC587543	20285406	scaffold_13	6656	L_var_25478	23321889	chr17	12614
LOC756419	20299418	scaffold_13	6657	L_var_25477	23305059	chr17	12613
LOC589388	20358119	scaffold_13	6658	L_var_25476	23261697	chr17	12612
LOC582890	20439882	scaffold_13	6659	L_var_25475	23162202	chr17	12611
LOC100891309	20449303	scaffold_13	6660	L_var_25474	23140943	chr17	12610
LOC589021	20460556	scaffold_13	6661	L_var_25472	23114749	chr17	12608
LOC581339	20548127	scaffold_13	6662	L_var_25471	23024381	chr17	12607
LOC575445	20730441	scaffold_13	6663	L_var_25470	22794504	chr17	12606
LOC105445585	20798970	scaffold_13	6664	L_var_25469	22746201	chr17	12605
LOC580845	21002540	scaffold_13	6665	L_var_24786	1352006	chr17	12261
LOC577099	21487688	scaffold_13	6666	L_var_24827	2903099	chr17	12279
LOC577159	21546984	scaffold_13	6667	L_var_24826	2840591	chr17	12278
LOC576829	21547824	scaffold_13	6668	L_var_24825	2840212	chr17	12277
LOC577221	21566379	scaffold_13	6669	L_var_25336	18715735	chr17	12545
LOC105446650	21652155	scaffold_13	6670	L_var_25335	18629962	chr17	12544
LOC100893296	21656266	scaffold_13	6671	L_var_25265	16908879	chr17	12532
LOC577341	21726340	scaffold_13	6672	L_var_25332	18570033	chr17	12543
LOC105439774	21741035	scaffold_13	6673	L_var_25258	16756593	chr17	12531
LOC100893748	21767635	scaffold_13	6674	L_var_25255	16686988	chr17	12529
LOC100888377	21803364	scaffold_13	6675	L_var_25254	16666581	chr17	12528
LOC585736	21833488	scaffold_13	6676	L_var_25253	16662283	chr17	12527
LOC580997	22010935	scaffold_13	6677	L_var_25252	16649305	chr17	12526
LOC105444479	22236220	scaffold_13	6678	L_var_25234	16102481	chr17	12519
LOC584440	22711298	scaffold_13	6680	L_var_25248	16465221	chr17	12522
LOC584418	22740746	scaffold_13	6681	L_var_25247	16438818	chr17	12521
LOC588654	22822468	scaffold_13	6682	L_var_25246	16376102	chr17	12520
SFK5	22885115	scaffold_13	6683	L_var_25309	18008834	chr17	12542
LOC586215	22888322	scaffold_13	6684	L_var_25308	17996768	chr17	12541
LOC756255	22916801	scaffold_13	6685	L_var_25307	17960873	chr17	12540
LOC586170	22917016	scaffold_13	6686	L_var_25306	17960533	chr17	12539
LOC105437137	23078775	scaffold_13	6687	L_var_25301	17790791	chr17	12538
LOC100889305	23137480	scaffold_13	6688	L_var_25299	17748748	chr17	12537
LOC591069	23171314	scaffold_13	6689	L_var_25298	17711999	chr17	12536
LOC762916	23178082	scaffold_13	6690	L_var_25227	15977626	chr17	12517
LOC575398	23183516	scaffold_13	6691	L_var_25226	15966098	chr17	12516
LOC105444871	23650564	scaffold_13	6694	L_var_25231	16048204	chr17	12518
LOC575247	23775160	scaffold_13	6695	L_var_25225	15912245	chr17	12515
LOC590332	23885382	scaffold_13	6696	L_var_25223	15806777	chr17	12514
LOC763046	23916707	scaffold_13	6697	L_var_25221	15766611	chr17	12513
LOC115923326	23948395	scaffold_13	6698	L_var_25220	15754917	chr17	12512
LOC587708	23952274	scaffold_13	6699	L_var_25219	15747226	chr17	12511
LOC754815	23987882	scaffold_13	6700	L_var_25218	15693673	chr17	12510
LOC576990	24011489	scaffold_13	6701	L_var_25217	15681566	chr17	12509
LOC753918	24017245	scaffold_13	6702	L_var_25216	15672737	chr17	12508
LOC576792	24073243	scaffold_13	6703	L_var_25213	15603157	chr17	12507
LOC100892847	24153411	scaffold_13	6704	L_var_25212	15509225	chr17	12506
LOC580469	24511261	scaffold_13	6705	L_var_25650	28037831	chr17	12686
LOC577828	24945965	scaffold_13	6707	L_var_24945	6735937	chr17	12350
LOC582811	24949468	scaffold_13	6708	L_var_24946	6738792	chr17	12351
LOC100892467	24991560	scaffold_13	6709	L_var_24947	6759583	chr17	12352
LOC100892771	25003815	scaffold_13	6710	L_var_24784	1287648	chr17	12260
LOC100892548	25059107	scaffold_13	6711	L_var_25466	22710470	chr17	12604
LOC582976	25136534	scaffold_13	6712	L_var_25144	13166239	chr17	12472
LOC581576	25139257	scaffold_13	6713	L_var_25145	13171642	chr17	12473
LOC576823	25186685	scaffold_13	6714	L_var_25147	13198623	chr17	12474
LOC763157	25222948	scaffold_13	6715	L_var_25151	13265100	chr17	12476
LOC105438813	25287518	scaffold_13	6716	L_var_25152	13365385	chr17	12477
LOC580497	25487973	scaffold_13	6717	L_var_24842	3253798	chr17	12287
LOC583346	25588296	scaffold_13	6719	L_var_25117	12107341	chr17	12454
LOC583364	25598221	scaffold_13	6720	L_var_25118	12126070	chr17	12455
LOC588904	25632903	scaffold_13	6721	L_var_25120	12290655	chr17	12456
LOC588937	25670998	scaffold_13	6722	L_var_25121	12325423	chr17	12457
LOC575038	25696471	scaffold_13	6723	L_var_25122	12329784	chr17	12458
LOC586717	25788168	scaffold_13	6724	L_var_25126	12401093	chr17	12460
LOC373351	25875214	scaffold_13	6725	L_var_25162	13649934	chr17	12484
LOC584069	25889760	scaffold_13	6726	L_var_25163	13662970	chr17	12485
LOC754557	25943995	scaffold_13	6728	L_var_25123	12359908	chr17	12459
LOC577650	26355843	scaffold_13	6729	L_var_25165	13722058	chr17	12486
LOC100889952	26624275	scaffold_13	6730	L_var_25159	13588809	chr17	12482
LOC105440581	26667713	scaffold_13	6731	L_var_25160	13611106	chr17	12483
LOC587547	26732672	scaffold_13	6732	L_var_25158	13534535	chr17	12481
LOC764219	26741623	scaffold_13	6733	L_var_25157	13502780	chr17	12480
LOC764142	26765592	scaffold_13	6734	L_var_25155	13444263	chr17	12479
LOC589341	26785018	scaffold_13	6735	L_var_25154	13427132	chr17	12478
LOC589116	26787190	scaffold_13	6736	L_var_24844	3350839	chr17	12288
LOC105438633	26878195	scaffold_13	6737	L_var_24847	3455984	chr17	12289
LOC752321	26920896	scaffold_13	6738	L_var_24848	3492397	chr17	12290
LOC587965	26928877	scaffold_13	6739	L_var_24849	3497373	chr17	12291
LOC593520	27068606	scaffold_13	6740	L_var_24852	3633092	chr17	12292
LOC580684	27395053	scaffold_13	6741	L_var_24856	3958089	chr17	12294
LOC753691	27426605	scaffold_13	6742	L_var_24857	3983120	chr17	12295
LOC373419	27465736	scaffold_13	6743	L_var_24858	4019416	chr17	12296
LOC586898	27468588	scaffold_13	6744	L_var_25141	13044776	chr17	12469
LOC105439866	27493364	scaffold_13	6745	L_var_25142	13091408	chr17	12470
SFK7	27698439	scaffold_13	6746	L_var_25143	13142512	chr17	12471
ROCK	27703310	scaffold_13	6747	L_var_25395	20243694	chr17	12564
LOC115923102	29661348	scaffold_13	6750	L_var_25394	20198757	chr17	12563
LOC579828	29762254	scaffold_13	6752	L_var_25386	19941650	chr17	12560
LOC587274	29848940	scaffold_13	6753	L_var_25385	19844030	chr17	12559
LOC574784	29948828	scaffold_13	6754	L_var_25399	20526060	chr17	12565
LOC756780	29959718	scaffold_13	6755	L_var_25382	19718246	chr17	12558
LOC575564	29996035	scaffold_13	6756	L_var_25379	19638881	chr17	12556
LOC755338	30037372	scaffold_13	6757	L_var_25293	17611313	chr17	12535
LOC105444397	30040312	scaffold_13	6758	L_var_25292	17605445	chr17	12534
LOC100889842	30088873	scaffold_13	6759	L_var_25366	19410024	chr17	12554
LOC105446885	30169831	scaffold_13	6760	L_var_25365	19378130	chr17	12553
LOC105446875	30188904	scaffold_13	6761	L_var_24841	3215729	chr17	12286
LOC586876	30224088	scaffold_13	6762	L_var_24840	3192314	chr17	12285
LOC105446879	30430773	scaffold_13	6763	L_var_25341	18836910	chr17	12549
LOC100889483	30433996	scaffold_13	6764	L_var_25340	18833801	chr17	12548
LOC584760	30488234	scaffold_13	6765	L_var_25339	18782660	chr17	12547
LOC115923107	30695488	scaffold_13	6766	L_var_25338	18782373	chr17	12546
LOC764060	30771325	scaffold_13	6767	L_var_24747	188531	chr17	12242
LOC100887933	30853225	scaffold_13	6768	L_var_24746	178155	chr17	12241
LOC100893044	30884891	scaffold_13	6769	L_var_24744	142203	chr17	12240
LOC100892853	30920754	scaffold_13	6770	L_var_24743	61940	chr17	12239
LOC594548	30920783	scaffold_13	6771	L_var_24742	56007	chr17	12238
LOC586131	30929619	scaffold_13	6772	L_var_24741	53127	chr17	12237
LOC590313	30960006	scaffold_13	6773	L_var_24739	15823	chr17	12236
LOC105444335	31035395	scaffold_13	6774	L_var_25182	14200031	chr17	12495
LOC100892389	31101033	scaffold_13	6775	L_var_24835	3069951	chr17	12282
LOC105439492	31122423	scaffold_13	6776	L_var_24779	1062958	chr17	12256
LOC583780	31200704	scaffold_13	6777	L_var_24781	1098758	chr17	12258
LOC588851	31262018	scaffold_13	6778	L_var_24782	1259536	chr17	12259
LOC586283	31609812	scaffold_13	6780	L_var_24954	6927147	chr17	12355
LOC100889514	31882520	scaffold_13	6781	L_var_24780	1098332	chr17	12257
LOC115918571	32332237	scaffold_13	6784	L_var_24952	6864695	chr17	12354
LOC591055	32366725	scaffold_13	6785	L_var_24955	6931199	chr17	12356
LOC591775	32401938	scaffold_13	6786	L_var_24956	6985647	chr17	12357
LOC115918572	32512905	scaffold_13	6787	L_var_24958	7017008	chr17	12358
LOC588659	32526906	scaffold_13	6788	L_var_24959	7039695	chr17	12359
LOC585265	32554595	scaffold_13	6789	L_var_24986	7786505	chr17	12380
LOC586439	32609031	scaffold_13	6790	L_var_24987	7816622	chr17	12381
LOC105442244	32649387	scaffold_13	6791	L_var_24990	7919874	chr17	12384
LOC586788	32671746	scaffold_13	6792	L_var_24991	7931970	chr17	12385
LOC754745	32761617	scaffold_13	6793	L_var_24985	7740819	chr17	12379
LOC585729	32872463	scaffold_13	6795	L_var_24988	7886140	chr17	12382
LOC115923286	33406725	scaffold_13	6796	L_var_25349	18956985	chr17	12550
LOC100893417	33636821	scaffold_13	6797	L_var_24993	7958539	chr17	12386
LOC100892856	34341946	scaffold_13	6801	L_var_25277	17241504	chr17	12533
LOC115923290	34366967	scaffold_13	6802	L_var_24834	3070112	chr17	12283
LOC584982	34383497	scaffold_13	6803	L_var_24832	3037502	chr17	12281
LOC584966	34397206	scaffold_13	6804	L_var_24831	3028446	chr17	12280
LOC115923340	34610707	scaffold_13	6806	L_var_25434	21704141	chr17	12585
LOC580183	34665919	scaffold_13	6807	L_var_24788	1443346	chr17	12262
LOC762820	34731837	scaffold_13	6808	L_var_24789	1523416	chr17	12263
gcm	34773540	scaffold_13	6809	L_var_24790	1580113	chr17	12264
LOC581974	34792825	scaffold_13	6810	L_var_24791	1602435	chr17	12265
LOC590249	34821004	scaffold_13	6811	L_var_24792	1634171	chr17	12266
LOC589060	34923586	scaffold_13	6812	L_var_24793	1648458	chr17	12267
LOC756574	34958538	scaffold_13	6813	L_var_24794	1672109	chr17	12268
LOC592291	34996901	scaffold_13	6814	L_var_24795	1706138	chr17	12269
LOC105438442	35023010	scaffold_13	6815	L_var_24798	1741583	chr17	12270
LOC580346	35055040	scaffold_13	6816	L_var_24799	1760890	chr17	12271
FRK	35066375	scaffold_13	6817	L_var_24800	1774321	chr17	12272
LOC583574	35162616	scaffold_13	6818	L_var_24801	1872930	chr17	12273
LOC100889941	35178027	scaffold_13	6819	L_var_25140	13044608	chr17	12468
LOC577596	35262433	scaffold_13	6820	L_var_25138	12970678	chr17	12467
LOC580626	35395679	scaffold_13	6821	L_var_25133	12572686	chr17	12466
LOC100890345	35455545	scaffold_13	6822	L_var_25131	12512400	chr17	12465
LOC594829	35499763	scaffold_13	6823	L_var_25130	12490488	chr17	12464
LOC105445436	35543984	scaffold_13	6824	L_var_25128	12431343	chr17	12462
LOC594795	35633773	scaffold_13	6825	L_var_24822	2710480	chr17	12274
LOC579122	35637796	scaffold_13	6826	L_var_24823	2744557	chr17	12275
LOC764103	35658870	scaffold_13	6827	L_var_24824	2773272	chr17	12276
LOC584813	35845359	scaffold_13	6828	L_var_24750	398504	chr17	12245
HDAC1	35963484	scaffold_13	6829	L_var_24751	417550	chr17	12246
LOC588873	36002776	scaffold_13	6830	L_var_24752	452474	chr17	12247
LOC578799	36021080	scaffold_13	6831	L_var_24754	467712	chr17	12248
LOC582005	36066298	scaffold_13	6832	L_var_24757	630239	chr17	12250
LOC593243	36127497	scaffold_13	6833	L_var_24755	568726	chr17	12249
LOC584010	36217745	scaffold_13	6834	L_var_24762	776951	chr17	12252
LOC583987	36263962	scaffold_13	6835	L_var_24764	817441	chr17	12253
LOC100888513	36298714	scaffold_13	6836	L_var_24837	3123544	chr17	12284
LOC100888805	36366409	scaffold_13	6837	L_var_25174	14053864	chr17	12493
LOC100888880	36385390	scaffold_13	6838	L_var_25173	14024384	chr17	12492
LOC100888271	36464076	scaffold_13	6839	L_var_25172	13927145	chr17	12491
LOC754268	36579689	scaffold_13	6840	L_var_25192	14621555	chr17	12500
LOC763780	36601113	scaffold_13	6841	L_var_25004	8261965	chr17	12395
LOC100889559	36657328	scaffold_13	6842	L_var_25005	8296605	chr17	12396
LOC582503	36723778	scaffold_13	6843	L_var_25170	13828873	chr17	12489
LOC593803	36812073	scaffold_13	6844	L_var_25171	13896884	chr17	12490
LOC100891413	36875845	scaffold_13	6845	L_var_25426	21493997	chr17	12582
LOC587950	36938097	scaffold_13	6846	L_var_24977	7487616	chr17	12372
LOC575379	36975122	scaffold_13	6847	L_var_25008	8371420	chr17	12399
LOC575443	37015099	scaffold_13	6848	L_var_25007	8317430	chr17	12398
LOC593755	37026683	scaffold_13	6849	L_var_25006	8313181	chr17	12397
LOC578747	37166358	scaffold_13	6850	L_var_25001	8222708	chr17	12393
LOC105441182	37213563	scaffold_13	6851	L_var_24961	7063916	chr17	12360
LOC577654	37264326	scaffold_13	6852	L_var_24962	7096427	chr17	12361
LOC373482	37264509	scaffold_13	6853	L_var_24963	7104303	chr17	12362
LOC586953	37292224	scaffold_13	6854	L_var_24964	7142813	chr17	12363
LOC589998	11769036	scaffold_13	6535	L_var_26452	22845321	chr18	13159
LOC100892249	28496921	scaffold_13	6748	L_var_26776	8453235	chr19	13333
LOC100893529	34595628	scaffold_13	6805	L_var_26774	8384727	chr19	13332
LOC581658	1369701	scaffold_15	6896	L_var_02179	74235079	chr1	1080
LOC115923957	1411940	scaffold_15	6898	L_var_01370	48602682	chr1	678
LOC115918159	24190158	scaffold_15	7249	L_var_01393	49738485	chr1	688
LOC105437502	36516183	scaffold_15	7475	L_var_00835	29610157	chr1	386
LOC115924308	4576917	scaffold_15	6947	L_var_03542	23076116	chr2	1870
LOC105441197	10847651	scaffold_15	7057	L_var_04949	66919692	chr2	2538
LOC105437261	11047070	scaffold_15	7059	L_var_03315	15605172	chr2	1749
LOC590153	11779958	scaffold_15	7076	L_var_03943	34588922	chr2	2013
LOC100892194	31538519	scaffold_15	7356	L_var_03761	29366695	chr2	1946
LOC115924162	26531843	scaffold_15	7287	L_var_07183	53911720	chr3	4057
LOC105445405	31858927	scaffold_15	7364	L_var_05965	11155557	chr3	3220
LOC105440798	12019248	scaffold_15	7078	L_var_09299	45842667	chr4	4942
LOC115924066	18156789	scaffold_15	7164	L_var_07845	1681994	chr4	4482
LOC115924314	5646445	scaffold_15	6964	L_var_09978	2088008	chr5	5135
LOC593292	5687740	scaffold_15	6965	L_var_09979	2091913	chr5	5136
LOC105446785	18227409	scaffold_15	7170	L_var_10489	16984467	chr5	5432
LOC594021	31929799	scaffold_15	7367	L_var_10540	18438251	chr5	5463
LOC586032	34562161	scaffold_15	7434	L_var_10359	12652337	chr5	5337
LOC100891668	6364176	scaffold_15	6980	L_var_13545	19216125	chr7	6636
LOC115924161	26502820	scaffold_15	7286	L_var_13041	2895629	chr7	6299
LOC105439403	10396723	scaffold_15	7052	L_var_14430	1702853	chr8	7260
LOC115924320	7241294	scaffold_15	6998	L_var_16366	19349099	chr9	7849
LOC105445286	33969469	scaffold_15	7416	L_var_18284	4385799	chr11	8881
LOC763813	40968	scaffold_15	6855	L_var_19544	7786223	chr12	9511
LOC584262	77990	scaffold_15	6856	L_var_19338	826047	chr12	9401
LOC584303	105241	scaffold_15	6857	L_var_19336	704037	chr12	9400
